,X0.792780748663102,X0.827540106951872,X0.776737967914438,X0.783422459893048,X0.810160427807487,X0.796791443850267,X0.799465240641711,X0.790106951871658,X0.794117647058823
1,0.7927807486631021,0.8275401069518721,0.7767379679144379,0.7834224598930479,0.8101604278074871,0.7967914438502671,0.7994652406417109,0.7901069518716579,0.7941176470588229
