,X0.804812834224599,X0.838235294117647,X0.787433155080214,X0.796791443850267,X0.816844919786096,X0.806149732620321,X0.816844919786096.1,X0.803475935828877,X0.798128342245989
1,0.8048128342245991,0.838235294117647,0.7874331550802142,0.7967914438502671,0.816844919786096,0.806149732620321,0.816844919786096,0.8034759358288771,0.7981283422459889
