,X0.82010582010582,X0.834656084656085,X0.830687830687831,X0.835978835978836,X0.80952380952381,X0.834656084656085.1,X0.838624338624339,X0.846560846560847,X0.793650793650794
1,0.82010582010582,0.8346560846560849,0.8306878306878309,0.8359788359788359,0.80952380952381,0.8346560846560849,0.838624338624339,0.8465608465608471,0.793650793650794
