,X0.80026455026455,X0.816137566137566,X0.822751322751323,X0.826719576719577,X0.80026455026455.1,X0.813492063492063,X0.82010582010582,X0.817460317460317,X0.792328042328042
1,0.80026455026455,0.8161375661375659,0.822751322751323,0.826719576719577,0.80026455026455,0.8134920634920629,0.82010582010582,0.817460317460317,0.792328042328042
