,X0.990430622009569,X0.973684210526316,X0.9688995215311,X0.961722488038278,X0.964114832535885,X0.971291866028708,X0.983253588516746,X0.983253588516746.1,X0.985645933014354
1,0.9904306220095691,0.9736842105263158,0.9688995215310999,0.961722488038278,0.9641148325358849,0.9712918660287081,0.983253588516746,0.983253588516746,0.985645933014354
