,X0.808510638297872,X0.769503546099291,X0.75531914893617,X0.734042553191489,X0.801418439716312,X0.790780141843972,X0.804964539007092,X0.790780141843972.1,X0.815602836879433
1,0.8085106382978721,0.7695035460992908,0.75531914893617,0.734042553191489,0.801418439716312,0.790780141843972,0.804964539007092,0.790780141843972,0.8156028368794329
