,X0.777777777777778,X0.785714285714286,X0.78042328042328,X0.783068783068783,X0.75,X0.775132275132275,X0.796296296296296,X0.796296296296296.1,X0.753968253968254
1,0.7777777777777779,0.7857142857142858,0.78042328042328,0.783068783068783,0.75,0.7751322751322751,0.796296296296296,0.796296296296296,0.7539682539682541
