,X0.680851063829787,X0.691489361702128,X0.648936170212766,X0.645390070921986,X0.705673758865248,X0.687943262411348,X0.712765957446808,X0.631205673758865,X0.687943262411348.1
1,0.6808510638297869,0.6914893617021279,0.6489361702127661,0.645390070921986,0.705673758865248,0.6879432624113481,0.7127659574468079,0.631205673758865,0.6879432624113481
