,X0.695035460992908,X0.698581560283688,X0.652482269503546,X0.638297872340426,X0.702127659574468,X0.709219858156028,X0.74468085106383,X0.648936170212766,X0.698581560283688.1
1,0.695035460992908,0.698581560283688,0.6524822695035459,0.638297872340426,0.702127659574468,0.709219858156028,0.74468085106383,0.6489361702127661,0.698581560283688
