,X0.795321637426901,X0.773391812865497,X0.760233918128655,X0.830409356725146,X0.817251461988304,X0.793859649122807,X0.771929824561403,X0.75,X0.783625730994152
1,0.7953216374269009,0.7733918128654971,0.7602339181286549,0.830409356725146,0.8172514619883041,0.7938596491228069,0.7719298245614029,0.75,0.783625730994152
