,X0.830409356725146,X0.804093567251462,X0.823099415204678,X0.874269005847953,X0.85233918128655,X0.83625730994152,X0.837719298245614,X0.807017543859649,X0.823099415204678.1
1,0.830409356725146,0.8040935672514621,0.823099415204678,0.874269005847953,0.8523391812865501,0.8362573099415199,0.837719298245614,0.807017543859649,0.823099415204678
