,X0.774853801169591,X0.745614035087719,X0.736842105263158,X0.801169590643275,X0.804093567251462,X0.780701754385965,X0.745614035087719.1,X0.733918128654971,X0.764619883040936
1,0.7748538011695909,0.7456140350877191,0.736842105263158,0.8011695906432751,0.8040935672514621,0.780701754385965,0.7456140350877191,0.733918128654971,0.7646198830409359
