,X0.767164179104478,X0.777611940298507,X0.758208955223881,X0.785074626865672,X0.785074626865672.1,X0.76865671641791,X0.783582089552239,X0.786567164179104,X0.794029850746269
1,0.7671641791044781,0.7776119402985071,0.758208955223881,0.785074626865672,0.785074626865672,0.76865671641791,0.7835820895522391,0.786567164179104,0.7940298507462691
