,X0.648936170212766,X0.659574468085106,X0.609929078014184,X0.585106382978723,X0.641843971631206,X0.624113475177305,X0.684397163120567,X0.631205673758865,X0.648936170212766.1
1,0.6489361702127661,0.6595744680851059,0.609929078014184,0.5851063829787231,0.6418439716312061,0.6241134751773051,0.6843971631205671,0.631205673758865,0.6489361702127661
