,X0.832425068119891,X0.836512261580381,X0.848773841961853,X0.825613079019074,X0.82016348773842,X0.828337874659401,X0.825613079019074.1,X0.833787465940054,X0.837874659400545
1,0.832425068119891,0.836512261580381,0.848773841961853,0.8256130790190741,0.8201634877384201,0.8283378746594009,0.8256130790190741,0.833787465940054,0.8378746594005451
