,X0.685286103542234,X0.682561307901907,X0.705722070844687,X0.647138964577657,X0.663487738419619,X0.694822888283379,X0.660762942779292,X0.662125340599455,X0.698910081743869
1,0.685286103542234,0.6825613079019069,0.7057220708446871,0.647138964577657,0.663487738419619,0.6948228882833791,0.660762942779292,0.6621253405994549,0.698910081743869
