Unnamed: 0,0
0,0.9850136239782016
1,0.9822888283378748
2,0.9795640326975475
3,0.9822888283378748
4,0.9768392370572208
5,0.9836512261580379
6,0.9673024523160764
7,0.9795640326975475
8,0.9782016348773842
