,X0.944736842105263,X0.957894736842105,X0.952631578947368,X0.971052631578947,X0.968421052631579,X0.960526315789474,X0.952631578947368.1,X0.955263157894737,X0.965789473684211
1,0.9447368421052629,0.9578947368421049,0.9526315789473679,0.9710526315789471,0.9684210526315791,0.9605263157894741,0.9526315789473679,0.9552631578947371,0.965789473684211
