,X0.586842105263158,X0.547368421052632,X0.615789473684211,X0.694736842105263,X0.642105263157895,X0.636842105263158,X0.586842105263158.1,X0.631578947368421,X0.602631578947368
1,0.5868421052631579,0.5473684210526321,0.6157894736842111,0.6947368421052629,0.642105263157895,0.636842105263158,0.5868421052631579,0.631578947368421,0.6026315789473679
