,X0.592105263157895,X0.542105263157895,X0.6,X0.686842105263158,X0.644736842105263,X0.65,X0.602631578947368,X0.636842105263158,X0.6.1
1,0.592105263157895,0.542105263157895,0.6,0.6868421052631579,0.6447368421052629,0.65,0.6026315789473679,0.636842105263158,0.6
