,X0.709219858156028,X0.705673758865248,X0.673758865248227,X0.656028368794326,X0.75886524822695,X0.734042553191489,X0.74822695035461,X0.687943262411348,X0.74113475177305
1,0.709219858156028,0.705673758865248,0.6737588652482271,0.656028368794326,0.75886524822695,0.734042553191489,0.74822695035461,0.6879432624113481,0.74113475177305
