,X0.663120567375887,X0.726950354609929,X0.695035460992908,X0.627659574468085,X0.716312056737589,X0.691489361702128,X0.709219858156028,X0.673758865248227,X0.695035460992908.1
1,0.6631205673758871,0.7269503546099291,0.695035460992908,0.627659574468085,0.7163120567375891,0.6914893617021279,0.709219858156028,0.6737588652482271,0.695035460992908
