,X0.939349112426035,X0.943786982248521,X0.933431952662722,X0.946745562130177,X0.927514792899408,X0.951183431952663,X0.942307692307692,X0.949704142011834,X0.942307692307692.1
1,0.9393491124260351,0.943786982248521,0.933431952662722,0.946745562130177,0.9275147928994079,0.9511834319526629,0.9423076923076921,0.9497041420118341,0.9423076923076921
