,X0.964497041420118,X0.95414201183432,X0.942307692307692,X0.958579881656805,X0.948224852071006,X0.96301775147929,X0.942307692307692.1,X0.961538461538462,X0.943786982248521
1,0.9644970414201179,0.95414201183432,0.9423076923076921,0.9585798816568051,0.948224852071006,0.96301775147929,0.9423076923076921,0.961538461538462,0.943786982248521
