,X0.858310626702997,X0.876021798365123,X0.881471389645777,X0.852861035422343,X0.850136239782016,X0.870572207084469,X0.85149863760218,X0.856948228882834,X0.858310626702997.1
1,0.8583106267029971,0.876021798365123,0.8814713896457771,0.852861035422343,0.850136239782016,0.870572207084469,0.8514986376021801,0.8569482288828342,0.8583106267029971
