,X0.840643274853801,X0.815789473684211,X0.847953216374269,X0.888888888888889,X0.878654970760234,X0.858187134502924,X0.858187134502924.1,X0.827485380116959,X0.855263157894737
1,0.8406432748538009,0.815789473684211,0.847953216374269,0.8888888888888891,0.878654970760234,0.858187134502924,0.858187134502924,0.827485380116959,0.8552631578947372
