,X0.875668449197861,X0.898395721925134,X0.856951871657754,X0.874331550802139,X0.874331550802139.1,X0.863636363636364,X0.89572192513369,X0.886363636363636,X0.864973262032086
1,0.8756684491978609,0.8983957219251341,0.856951871657754,0.8743315508021391,0.8743315508021391,0.8636363636363641,0.89572192513369,0.8863636363636359,0.8649732620320859
