,X0.930622009569378,X0.894736842105263,X0.91866028708134,X0.901913875598086,X0.904306220095694,X0.889952153110048,X0.913875598086124,X0.916267942583732,X0.904306220095694.1
1,0.9306220095693779,0.8947368421052628,0.91866028708134,0.901913875598086,0.9043062200956941,0.889952153110048,0.9138755980861241,0.916267942583732,0.9043062200956941
