,X0.651226158038147,X0.663487738419619,X0.656675749318801,X0.595367847411444,X0.630790190735695,X0.629427792915531,X0.625340599455041,X0.611716621253406,X0.651226158038147.1
1,0.651226158038147,0.663487738419619,0.656675749318801,0.595367847411444,0.6307901907356949,0.629427792915531,0.625340599455041,0.611716621253406,0.651226158038147
