,X0.652588555858311,X0.671662125340599,X0.656675749318801,X0.595367847411444,X0.614441416893733,X0.630790190735695,X0.623978201634877,X0.614441416893733.1,X0.662125340599455
1,0.6525885558583111,0.671662125340599,0.656675749318801,0.595367847411444,0.6144414168937329,0.6307901907356949,0.623978201634877,0.6144414168937329,0.6621253405994549
