,X0.720899470899471,X0.722222222222222,X0.732804232804233,X0.727513227513228,X0.69047619047619,X0.718253968253968,X0.747354497354497,X0.755291005291005,X0.73015873015873
1,0.7208994708994709,0.7222222222222221,0.7328042328042328,0.7275132275132281,0.69047619047619,0.718253968253968,0.747354497354497,0.7552910052910051,0.73015873015873
