,X0.806539509536785,X0.82425068119891,X0.82425068119891.1,X0.788828337874659,X0.791553133514986,X0.813351498637602,X0.801089918256131,X0.786103542234332,X0.807901907356948
1,0.806539509536785,0.82425068119891,0.82425068119891,0.788828337874659,0.7915531335149859,0.813351498637602,0.801089918256131,0.786103542234332,0.807901907356948
