,X0.866402116402116,X0.888888888888889,X0.85978835978836,X0.875661375661376,X0.847883597883598,X0.865079365079365,X0.87962962962963,X0.888888888888889.1,X0.867724867724868
1,0.866402116402116,0.8888888888888891,0.85978835978836,0.8756613756613759,0.847883597883598,0.8650793650793649,0.87962962962963,0.8888888888888891,0.8677248677248679
