,X0.862433862433862,X0.87962962962963,X0.862433862433862.1,X0.865079365079365,X0.830687830687831,X0.85978835978836,X0.873015873015873,X0.87037037037037,X0.855820105820106
1,0.8624338624338621,0.87962962962963,0.8624338624338621,0.8650793650793649,0.8306878306878309,0.85978835978836,0.873015873015873,0.87037037037037,0.8558201058201059
