,X0.87962962962963,X0.896825396825397,X0.866402116402116,X0.887566137566138,X0.843915343915344,X0.87037037037037,X0.892857142857143,X0.891534391534392,X0.87037037037037.1
1,0.87962962962963,0.896825396825397,0.866402116402116,0.8875661375661379,0.8439153439153442,0.87037037037037,0.892857142857143,0.8915343915343921,0.87037037037037
