,X0.958579881656805,X0.961538461538462,X0.95414201183432,X0.960059171597633,X0.945266272189349,X0.96301775147929,X0.948224852071006,X0.960059171597633.1,X0.957100591715976
1,0.9585798816568051,0.961538461538462,0.95414201183432,0.9600591715976329,0.9452662721893491,0.96301775147929,0.948224852071006,0.9600591715976329,0.957100591715976
