,X0.933333333333333,X0.929333333333333,X0.926666666666667,X0.914666666666667,X0.949333333333333,X0.922666666666667,X0.932,X0.942666666666667,X0.924
1,0.933333333333333,0.929333333333333,0.926666666666667,0.914666666666667,0.949333333333333,0.922666666666667,0.932,0.942666666666667,0.924
