,0
0,0.9707602339181286
1,0.986842105263158
2,0.9824561403508772
3,0.9824561403508772
4,0.9970760233918128
5,0.9839181286549707
6,0.9722222222222222
7,0.9780701754385964
8,0.9853801169590644
