,0
0,0.8029850746268656
1,0.8208955223880597
2,0.7686567164179104
3,0.8149253731343283
4,0.8462686567164179
5,0.8402985074626865
6,0.8223880597014925
7,0.8134328358208955
8,0.8417910447761194
