,X0.534328358208955,X0.594029850746269,X0.559701492537313,X0.577611940298507,X0.56865671641791,X0.570149253731343,X0.611940298507463,X0.594029850746269.1,X0.591044776119403
1,0.534328358208955,0.5940298507462691,0.5597014925373129,0.577611940298507,0.56865671641791,0.570149253731343,0.611940298507463,0.5940298507462691,0.591044776119403
