,X0.534328358208955,X0.586567164179104,X0.561194029850746,X0.583582089552239,X0.558208955223881,X0.570149253731343,X0.607462686567164,X0.585074626865672,X0.586567164179104.1
1,0.534328358208955,0.5865671641791039,0.561194029850746,0.583582089552239,0.558208955223881,0.570149253731343,0.607462686567164,0.585074626865672,0.5865671641791039
