,X0.834224598930481,X0.8475935828877,X0.815508021390374,X0.820855614973262,X0.840909090909091,X0.811497326203209,X0.830213903743315,X0.839572192513369,X0.831550802139037
1,0.834224598930481,0.8475935828876999,0.815508021390374,0.8208556149732621,0.8409090909090909,0.8114973262032091,0.8302139037433149,0.839572192513369,0.831550802139037
