,X0.929155313351499,X0.934604904632153,X0.926430517711172,X0.904632152588556,X0.892370572207084,X0.9141689373297,X0.912806539509537,X0.911444141689373,X0.912806539509537.1
1,0.929155313351499,0.934604904632153,0.9264305177111719,0.904632152588556,0.8923705722070842,0.9141689373297,0.9128065395095369,0.9114441416893729,0.9128065395095369
