,X0.633597883597884,X0.654761904761905,X0.645502645502645,X0.638888888888889,X0.578042328042328,X0.62037037037037,X0.645502645502645.1,X0.642857142857143,X0.623015873015873
1,0.633597883597884,0.654761904761905,0.645502645502645,0.6388888888888891,0.578042328042328,0.62037037037037,0.645502645502645,0.6428571428571429,0.6230158730158729
