,X0.868794326241135,X0.879432624113475,X0.858156028368794,X0.854609929078014,X0.886524822695035,X0.890070921985816,X0.893617021276596,X0.847517730496454,X0.893617021276596.1
1,0.868794326241135,0.8794326241134749,0.858156028368794,0.854609929078014,0.8865248226950351,0.8900709219858159,0.8936170212765959,0.8475177304964541,0.8936170212765959
