,X0.882978723404255,X0.879432624113475,X0.858156028368794,X0.843971631205674,X0.847517730496454,X0.875886524822695,X0.875886524822695.1,X0.854609929078014,X0.886524822695035
1,0.8829787234042551,0.8794326241134749,0.858156028368794,0.8439716312056741,0.8475177304964541,0.8758865248226949,0.8758865248226949,0.854609929078014,0.8865248226950351
