,X0.569482288828338,X0.599455040871935,X0.598092643051771,X0.529972752043597,X0.566757493188011,X0.599455040871935.1,X0.594005449591281,X0.583106267029973,X0.600817438692098
1,0.569482288828338,0.599455040871935,0.598092643051771,0.5299727520435971,0.5667574931880109,0.599455040871935,0.594005449591281,0.583106267029973,0.600817438692098
