,0
0,0.904632152588556
1,0.9264305177111716
2,0.9182561307901907
3,0.9114441416893732
4,0.9305177111716622
5,0.9073569482288828
6,0.904632152588556
7,0.9141689373297004
8,0.9305177111716622
