,X0.983253588516746,X0.9688995215311,X0.956937799043062,X0.971291866028708,X0.966507177033493,X0.952153110047847,X0.95933014354067,X0.983253588516746.1,X0.964114832535885
1,0.983253588516746,0.9688995215310999,0.956937799043062,0.9712918660287081,0.9665071770334929,0.9521531100478471,0.95933014354067,0.983253588516746,0.9641148325358849
