,X0.736842105263158,X0.710526315789474,X0.731578947368421,X0.836842105263158,X0.765789473684211,X0.789473684210526,X0.736842105263158.1,X0.747368421052632,X0.75
1,0.736842105263158,0.7105263157894741,0.731578947368421,0.8368421052631579,0.7657894736842109,0.7894736842105259,0.736842105263158,0.747368421052632,0.75
