,X0.668421052631579,X0.631578947368421,X0.66578947368421,X0.755263157894737,X0.678947368421053,X0.718421052631579,X0.663157894736842,X0.657894736842105,X0.663157894736842.1
1,0.6684210526315789,0.631578947368421,0.6657894736842099,0.7552631578947371,0.678947368421053,0.7184210526315791,0.6631578947368421,0.657894736842105,0.6631578947368421
