,X0.671052631578947,X0.621052631578947,X0.66578947368421,X0.742105263157895,X0.655263157894737,X0.705263157894737,X0.676315789473684,X0.673684210526316,X0.657894736842105
1,0.671052631578947,0.621052631578947,0.6657894736842099,0.742105263157895,0.6552631578947371,0.7052631578947371,0.676315789473684,0.673684210526316,0.657894736842105
