,X0.663157894736842,X0.623684210526316,X0.660526315789474,X0.747368421052632,X0.660526315789474.1,X0.671052631578947,X0.655263157894737,X0.657894736842105,X0.647368421052632
1,0.6631578947368421,0.6236842105263161,0.6605263157894741,0.747368421052632,0.6605263157894741,0.671052631578947,0.6552631578947371,0.657894736842105,0.6473684210526321
