,X0.931952662721893,X0.933431952662722,X0.912721893491124,X0.93491124260355,X0.908284023668639,X0.911242603550296,X0.918639053254438,X0.923076923076923,X0.911242603550296.1
1,0.9319526627218929,0.933431952662722,0.9127218934911241,0.9349112426035501,0.908284023668639,0.9112426035502958,0.9186390532544381,0.923076923076923,0.9112426035502958
