,X0.690735694822888,X0.709809264305177,X0.713896457765668,X0.666212534059946,X0.662125340599455,X0.705722070844687,X0.681198910081744,X0.666212534059946.1,X0.700272479564033
1,0.6907356948228879,0.709809264305177,0.713896457765668,0.666212534059946,0.6621253405994549,0.7057220708446871,0.681198910081744,0.666212534059946,0.700272479564033
