,X0.770334928229665,X0.755980861244019,X0.77511961722488,X0.703349282296651,X0.732057416267943,X0.717703349282297,X0.732057416267943.1,X0.736842105263158,X0.69377990430622
1,0.770334928229665,0.755980861244019,0.77511961722488,0.7033492822966511,0.732057416267943,0.7177033492822971,0.732057416267943,0.736842105263158,0.6937799043062199
