,0
0,0.9736842105263158
1,0.9736842105263158
2,0.9665071770334928
3,0.9760765550239234
4,0.9665071770334928
5,0.9736842105263158
6,0.9808612440191388
7,0.9760765550239234
8,0.9665071770334928
