,X0.953208556149733,X0.963903743315508,X0.938502673796791,X0.950534759358289,X0.947860962566845,X0.950534759358289.1,X0.962566844919786,X0.949197860962567,X0.946524064171123
1,0.9532085561497329,0.9639037433155079,0.9385026737967909,0.9505347593582891,0.9478609625668449,0.9505347593582891,0.9625668449197858,0.9491978609625671,0.9465240641711229
