,X0.611940298507463,X0.643283582089552,X0.604477611940298,X0.641791044776119,X0.655223880597015,X0.629850746268657,X0.629850746268657.1,X0.652238805970149,X0.674626865671642
1,0.611940298507463,0.6432835820895519,0.604477611940298,0.641791044776119,0.655223880597015,0.629850746268657,0.629850746268657,0.6522388059701489,0.6746268656716421
