,X0.611940298507463,X0.641791044776119,X0.607462686567164,X0.652238805970149,X0.640298507462687,X0.623880597014925,X0.640298507462687.1,X0.667164179104478,X0.673134328358209
1,0.611940298507463,0.641791044776119,0.607462686567164,0.6522388059701489,0.640298507462687,0.623880597014925,0.640298507462687,0.6671641791044781,0.673134328358209
