,X0.635820895522388,X0.676119402985075,X0.652238805970149,X0.673134328358209,X0.66865671641791,X0.674626865671642,X0.711940298507463,X0.711940298507463.1,X0.714925373134328
1,0.635820895522388,0.676119402985075,0.6522388059701489,0.673134328358209,0.66865671641791,0.6746268656716421,0.711940298507463,0.711940298507463,0.714925373134328
