,0
0,0.8757309941520468
1,0.8815789473684209
2,0.8874269005847953
3,0.935672514619883
4,0.8947368421052632
5,0.902046783625731
6,0.8888888888888888
7,0.8976608187134503
8,0.9181286549707602
