,X0.722222222222222,X0.650584795321637,X0.66374269005848,X0.728070175438597,X0.719298245614035,X0.690058479532164,X0.694444444444444,X0.676900584795322,X0.682748538011696
1,0.7222222222222221,0.650584795321637,0.66374269005848,0.7280701754385971,0.719298245614035,0.6900584795321639,0.694444444444444,0.676900584795322,0.682748538011696
