,X0.665680473372781,X0.667159763313609,X0.667159763313609.1,X0.625739644970414,X0.646449704142012,X0.606508875739645,X0.621301775147929,X0.653846153846154,X0.634615384615385
1,0.665680473372781,0.667159763313609,0.667159763313609,0.625739644970414,0.6464497041420121,0.606508875739645,0.621301775147929,0.653846153846154,0.634615384615385
